Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-10-21,Tuesday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27441.4,28015.29,27072.15,1:1.55,2.09%,NEUTRAL,Double Bottom | Reversal Expected,25807,26987,UPSIDE: 105 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25807 - 26987,25807.0,26987.0,25901.2,25934.35,25825.8,25868.6,WITHIN_RANGE
2025-10-22,Wednesday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27217.8,25986.05,27654.2,1:2.82,4.53%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25849,26817,DOWNSIDE: 76 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25849 - 26817,25849.0,26817.0,,,,,NO_DATA
2025-10-23,Thursday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27146.2,25829.71,27557.6,1:3.2,4.85%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25976,26897,DOWNSIDE: 54 points,Telecom strength | Bharti Airtel gains on tariff hikes,25976 - 26897,25976.0,26897.0,26057.2,26104.2,25862.45,25891.4,BREACHED_BELOW
2025-10-24,Friday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27336.6,28182.8,26865.35,1:1.8,3.1%,BULLISH,Breakout above 26500 | Momentum Building,25926,26843,UPSIDE: 176 points,"FMCG holding support | ITC, HUL steady amid volatility",25926 - 26843,25926.0,26843.0,25935.1,25944.15,25718.2,25795.15,BREACHED_BELOW
2025-10-27,Monday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27315.0,26737.86,27700.23,1:1.5,2.11%,NEUTRAL/BEARISH,Bollinger Bands Squeeze | Volatility Expected,25862,26861,DOWNSIDE: 63 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25862 - 26861,25862.0,26861.0,25843.2,26005.95,25827.0,25966.05,BREACHED_BELOW
2025-10-28,Tuesday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,26991.4,28197.7,26666.91,1:3.72,4.47%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25875,26813,UPSIDE: 85 points,"FMCG holding support | ITC, HUL steady amid volatility",25875 - 26813,25875.0,26813.0,25939.95,26041.7,25810.05,25936.2,BREACHED_BELOW
2025-10-29,Wednesday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27862.8,28833.84,27430.19,1:2.24,3.49%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25905,26808,UPSIDE: 130 points,DII support strong | Domestic funds accumulating,25905 - 26808,25905.0,26808.0,25982.0,26097.85,25960.3,26053.9,WITHIN_RANGE
2025-10-30,Thursday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27006.2,27904.72,26667.28,1:2.65,3.33%,NEUTRAL,Breakout above 26500 | Momentum Building,25887,26850,UPSIDE: 197 points,Cement stocks stable | UltraTech holding ground,25887 - 26850,25887.0,26850.0,25984.4,26032.05,25845.25,25877.85,BREACHED_BELOW
2025-11-03,Monday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,27465.6,26380.85,27863.21,1:2.73,3.95%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25968,26959,DOWNSIDE: 116 points,Q3 earnings season | Corporate profits robust,25968 - 26959,25968.0,26959.0,25696.85,25803.1,25645.5,25763.35,BREACHED_BELOW
2025-11-04,Tuesday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27563.0,28376.11,27047.61,1:1.58,2.95%,STRONG BULLISH,Bearish Divergence | Profit Taking,25825,26849,UPSIDE: 133 points,Cement stocks stable | UltraTech holding ground,25825 - 26849,25825.0,26849.0,25744.75,25787.4,25578.4,25597.65,BREACHED_BELOW
2025-11-05,Wednesday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27669.4,28913.34,27122.23,1:2.27,4.5%,NEUTRAL,Moving Average Crossover | Trend Change,25842,26807,UPSIDE: 155 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25842 - 26807,25842.0,26807.0,,,,,NO_DATA
2025-11-06,Thursday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,27948.8,27038.24,28496.15,1:1.66,3.26%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25953,26867,DOWNSIDE: 102 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25953 - 26867,25953.0,26867.0,25593.35,25679.15,25491.55,25509.7,BREACHED_BELOW
2025-11-07,Friday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27637.2,28793.85,27199.35,1:2.64,4.19%,BULLISH,RSI Overbought | Consolidation Zone,25949,26807,UPSIDE: 113 points,Energy stocks leading | Oil majors positive on crude rally,25949 - 26807,25949.0,26807.0,25433.8,25551.25,25318.45,25492.3,BREACHED_BELOW
2025-11-10,Monday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27237.6,28532.54,26762.42,1:2.73,4.75%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25802,26968,UPSIDE: 143 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25802 - 26968,25802.0,26968.0,25503.5,25653.45,25503.5,25574.35,BREACHED_BELOW
2025-11-11,Tuesday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27624.0,28916.17,27320.34,1:4.26,4.68%,BULLISH,RSI Overbought | Consolidation Zone,25863,26867,UPSIDE: 80 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25863 - 26867,25863.0,26867.0,25617.0,25715.8,25449.25,25694.95,BREACHED_BELOW
2025-11-12,Wednesday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,27931.4,26734.46,28296.03,1:3.28,4.29%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25961,26955,DOWNSIDE: 107 points,DII support strong | Domestic funds accumulating,25961 - 26955,25961.0,26955.0,25834.3,25934.55,25781.15,25875.8,BREACHED_BELOW
2025-11-13,Thursday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,27599.8,26938.55,28004.94,1:1.63,2.4%,STRONG BULLISH,Golden Cross | Resistance at 27000,25985,26920,DOWNSIDE: 94 points,Q3 earnings season | Corporate profits robust,25985 - 26920,25985.0,26920.0,25906.1,26010.7,25808.4,25879.15,BREACHED_BELOW
2025-11-14,Friday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27692.2,29035.94,27199.54,1:2.73,4.85%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25979,26834,UPSIDE: 133 points,Energy stocks leading | Oil majors positive on crude rally,25979 - 26834,25979.0,26834.0,25767.9,25940.2,25740.8,25910.05,BREACHED_BELOW
2025-11-17,Monday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27703.6,28523.2,27383.64,1:2.56,2.96%,NEUTRAL,Triangle Breakout | Directional Move,25807,26916,UPSIDE: 156 points,Cement stocks stable | UltraTech holding ground,25807 - 26916,25807.0,26916.0,25948.2,26024.2,25906.35,26013.45,WITHIN_RANGE
2025-11-18,Tuesday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,27815.0,27150.6,28229.92,1:1.6,2.39%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25810,26974,DOWNSIDE: 168 points,DII support strong | Domestic funds accumulating,25810 - 26974,25810.0,26974.0,26021.8,26029.85,25876.5,25910.05,WITHIN_RANGE
2025-11-19,Wednesday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27113.4,28360.37,26819.23,1:4.24,4.6%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25847,26947,UPSIDE: 175 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25847 - 26947,25847.0,26947.0,25918.1,26074.65,25856.2,26052.65,WITHIN_RANGE
2025-11-20,Thursday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,27463.8,26698.59,27912.87,1:1.7,2.79%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25860,26909,DOWNSIDE: 121 points,DII support strong | Domestic funds accumulating,25860 - 26909,25860.0,26909.0,26132.1,26246.65,26063.2,26192.15,WITHIN_RANGE
2025-11-21,Friday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27272.2,28382.28,26833.02,1:2.53,4.07%,BULLISH,Moving Average Crossover | Trend Change,25830,26983,UPSIDE: 194 points,"Chemical sector focus | Atul, Bayer gains on exports",25830 - 26983,25830.0,26983.0,26109.55,26179.2,26052.2,26068.15,WITHIN_RANGE
2025-11-24,Monday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27818.6,28827.07,27393.77,1:2.37,3.63%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25901,26885,UPSIDE: 182 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25901 - 26885,25901.0,26885.0,26122.8,26142.8,25912.15,25959.5,WITHIN_RANGE
2025-11-25,Tuesday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27294.0,28620.65,26944.95,1:3.8,4.86%,NEUTRAL,Breakout above 26500 | Momentum Building,25843,26844,UPSIDE: 94 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25843 - 26844,25843.0,26844.0,25998.5,26032.6,25857.5,25884.8,WITHIN_RANGE
2025-11-26,Wednesday,November,9:00 AM - MARKET OPEN,Times Now Business,BUY,27851.4,28878.42,27407.4,1:2.31,3.69%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25833,26865,UPSIDE: 95 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25833 - 26865,25833.0,26865.0,25842.95,26215.15,25842.95,26205.3,WITHIN_RANGE
2025-11-27,Thursday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,28018.8,27435.86,28532.46,1:1.13,2.08%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25877,26957,DOWNSIDE: 141 points,Q3 earnings season | Corporate profits robust,25877 - 26957,25877.0,26957.0,26261.25,26310.45,26141.9,26215.55,WITHIN_RANGE
2025-11-28,Friday,November,9:00 AM - MARKET OPEN,Times Now Business,SELL,27803.2,26590.34,28328.14,1:2.31,4.36%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25938,26976,DOWNSIDE: 175 points,"Realty sector gaining traction | DLF, Oberoi up",25938 - 26976,25938.0,26976.0,26237.45,26280.75,26172.4,26202.95,WITHIN_RANGE
2025-12-01,Monday,December,9:00 AM - MARKET OPEN,Times Now Business,SELL,27463.6,26867.6,27949.11,1:1.23,2.17%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25874,26899,DOWNSIDE: 185 points,FII flows remain positive | Foreign buying continues,25874 - 26899,25874.0,26899.0,,,,,NO_DATA
